  CODE BEGUN..........................

  Simulation Parameters are nx, ny, dx, dy, w, errormax,tmax, dt, Re 
         130         130   7.69230770E-03   7.69230770E-03   1.79999995       9.99999997E-07   5.00000000       1.00000005E-03   100.000000    

 Initialising the domain ..........................

 Initiating Calculations ..........................

 time,  Error_x-AD,  Error_y-AD,  Error_PPE
   2.30401540       8.67992640E-07   1.49011612E-07   9.76026058E-07
   2.30501533       8.71717930E-07   2.08616257E-07   9.98377800E-07
   2.30601525       8.75443220E-07   1.78813934E-07   9.76026058E-07
   2.30701518       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.30801511       8.67992640E-07   1.78813934E-07   9.98377800E-07
   2.30901504       8.67992640E-07   1.49011612E-07   9.76026058E-07
   2.31001496       8.71717930E-07   1.78813934E-07   9.90927219E-07
   2.31101489       8.67992640E-07   1.49011612E-07   9.90927219E-07
   2.31201482       8.71717930E-07   2.08616257E-07   9.90927219E-07
   2.31301475       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.31401467       8.79168510E-07   1.78813934E-07   9.90927219E-07
   2.31501460       8.71717930E-07   2.08616257E-07   9.90927219E-07
   2.31601453       8.67992640E-07   2.08616257E-07   9.90927219E-07
   2.31701446       8.75443220E-07   1.78813934E-07   9.87201929E-07
   2.31801438       8.71717930E-07   2.08616257E-07   9.90927219E-07
   2.31901431       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.32001424       8.71717930E-07   2.08616257E-07   9.90927219E-07
   2.32101417       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.32201409       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.32301402       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.32401395       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.32501388       8.75443220E-07   1.49011612E-07   9.76026058E-07
   2.32601380       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.32701373       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.32801366       8.67992640E-07   2.08616257E-07   9.90927219E-07
   2.32901359       8.67992640E-07   1.49011612E-07   9.90927219E-07
   2.33001351       8.71717930E-07   2.08616257E-07   9.90927219E-07
   2.33101344       8.71717930E-07   1.78813934E-07   9.79751348E-07
   2.33201337       8.71717930E-07   2.38418579E-07   9.90927219E-07
   2.33301330       8.67992640E-07   1.49011612E-07   9.79751348E-07
   2.33401322       8.67992640E-07   1.49011612E-07   9.90927219E-07
   2.33501315       8.75443220E-07   2.08616257E-07   9.90927219E-07
   2.33601308       8.75443220E-07   2.08616257E-07   9.90927219E-07
   2.33701301       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.33801293       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.33901286       8.75443220E-07   2.08616257E-07   9.76026058E-07
   2.34001279       8.75443220E-07   1.78813934E-07   9.76026058E-07
   2.34101272       8.67992640E-07   1.49011612E-07   9.90927219E-07
   2.34201264       8.67992640E-07   1.19209290E-07   9.76026058E-07
   2.34301257       8.67992640E-07   1.49011612E-07   9.90927219E-07
   2.34401250       8.71717930E-07   1.49011612E-07   9.90927219E-07
   2.34501243       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.34601235       8.71717930E-07   1.78813934E-07   9.90927219E-07
   2.34701228       8.75443220E-07   2.08616257E-07   9.76026058E-07
   2.34801221       8.67992640E-07   1.78813934E-07   9.72300768E-07
   2.34901214       8.71717930E-07   1.78813934E-07   9.68575478E-07
   2.35001206       8.71717930E-07   1.49011612E-07   9.76026058E-07
   2.35101199       8.75443220E-07   2.08616257E-07   9.79751348E-07
   2.35201192       8.67992640E-07   2.08616257E-07   9.90927219E-07
   2.35301185       8.75443220E-07   2.38418579E-07   9.76026058E-07
   2.35401177       8.75443220E-07   1.78813934E-07   9.79751348E-07
   2.35501170       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.35601163       8.79168510E-07   1.49011612E-07   9.90927219E-07
   2.35701156       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.35801148       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.35901141       8.79168510E-07   1.49011612E-07   9.76026058E-07
   2.36001134       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.36101127       8.71717930E-07   1.78813934E-07   9.90927219E-07
   2.36201119       8.71717930E-07   1.78813934E-07   9.90927219E-07
   2.36301112       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.36401105       8.64267349E-07   1.49011612E-07   9.90927219E-07
   2.36501098       8.75443220E-07   2.08616257E-07   9.90927219E-07
   2.36601090       8.71717930E-07   2.08616257E-07   9.76026058E-07
   2.36701083       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.36801076       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.36901069       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.37001061       8.67992640E-07   1.49011612E-07   9.90927219E-07
   2.37101054       8.75443220E-07   2.38418579E-07   9.87201929E-07
   2.37201047       8.71717930E-07   1.49011612E-07   9.90927219E-07
   2.37301040       8.79168510E-07   1.78813934E-07   9.79751348E-07
   2.37401032       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.37501025       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.37601018       8.75443220E-07   2.38418579E-07   9.90927219E-07
   2.37701011       8.67992640E-07   1.49011612E-07   9.76026058E-07
   2.37801003       8.71717930E-07   1.78813934E-07   9.90927219E-07
   2.37900996       8.75443220E-07   2.08616257E-07   9.76026058E-07
   2.38000989       8.71717930E-07   2.08616257E-07   9.79751348E-07
   2.38100982       8.71717930E-07   1.49011612E-07   9.76026058E-07
   2.38200974       8.75443220E-07   1.49011612E-07   9.98377800E-07
   2.38300967       8.79168510E-07   1.78813934E-07   9.87201929E-07
   2.38400960       8.79168510E-07   1.78813934E-07   9.68575478E-07
   2.38500953       8.75443220E-07   1.78813934E-07   9.68575478E-07
   2.38600945       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.38700938       8.67992640E-07   1.78813934E-07   9.68575478E-07
   2.38800931       8.67992640E-07   2.08616257E-07   9.68575478E-07
   2.38900924       8.75443220E-07   2.08616257E-07   9.76026058E-07
   2.39000916       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.39100909       8.71717930E-07   1.78813934E-07   9.90927219E-07
   2.39200902       8.67992640E-07   1.78813934E-07   9.76026058E-07
   2.39300895       8.67992640E-07   1.78813934E-07   9.76026058E-07
   2.39400887       8.67992640E-07   2.08616257E-07   9.79751348E-07
   2.39500880       8.71717930E-07   1.49011612E-07   9.79751348E-07
   2.39600873       8.67992640E-07   1.49011612E-07   9.76026058E-07
   2.39700866       8.71717930E-07   1.78813934E-07   9.90927219E-07
   2.39800858       8.71717930E-07   2.08616257E-07   9.76026058E-07
   2.39900851       8.71717930E-07   1.49011612E-07   9.90927219E-07
   2.40000844       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.40100837       8.75443220E-07   1.78813934E-07   9.76026058E-07
   2.40200830       8.75443220E-07   2.08616257E-07   9.90927219E-07
   2.40300822       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.40400815       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.40500808       8.75443220E-07   1.49011612E-07   9.76026058E-07
   2.40600801       8.71717930E-07   2.08616257E-07   9.90927219E-07
   2.40700793       8.71717930E-07   1.78813934E-07   9.79751348E-07
   2.40800786       8.67992640E-07   1.78813934E-07   9.72300768E-07
   2.40900779       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.41000772       8.71717930E-07   1.49011612E-07   9.76026058E-07
   2.41100764       8.75443220E-07   2.08616257E-07   9.76026058E-07
   2.41200757       8.75443220E-07   1.78813934E-07   9.72300768E-07
   2.41300750       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.41400743       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.41500735       8.71717930E-07   1.49011612E-07   9.79751348E-07
   2.41600728       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.41700721       8.67992640E-07   1.49011612E-07   9.90927219E-07
   2.41800714       8.67992640E-07   1.49011612E-07   9.76026058E-07
   2.41900706       8.67992640E-07   1.49011612E-07   9.64850187E-07
   2.42000699       8.75443220E-07   2.08616257E-07   9.87201929E-07
   2.42100692       8.75443220E-07   2.08616257E-07   9.90927219E-07
   2.42200685       8.79168510E-07   1.78813934E-07   9.76026058E-07
   2.42300677       8.67992640E-07   1.49011612E-07   9.76026058E-07
   2.42400670       8.79168510E-07   2.08616257E-07   9.90927219E-07
   2.42500663       8.67992640E-07   1.78813934E-07   9.72300768E-07
   2.42600656       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.42700648       8.67992640E-07   1.49011612E-07   9.90927219E-07
   2.42800641       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.42900634       8.71717930E-07   1.78813934E-07   9.90927219E-07
   2.43000627       8.79168510E-07   1.78813934E-07   9.76026058E-07
   2.43100619       8.71717930E-07   1.78813934E-07   9.68575478E-07
   2.43200612       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.43300605       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.43400598       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.43500590       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.43600583       8.71717930E-07   1.49011612E-07   9.79751348E-07
   2.43700576       8.71717930E-07   1.49011612E-07   9.76026058E-07
   2.43800569       8.71717930E-07   1.49011612E-07   9.76026058E-07
   2.43900561       8.75443220E-07   1.78813934E-07   9.76026058E-07
   2.44000554       8.71717930E-07   2.08616257E-07   9.98377800E-07
   2.44100547       8.71717930E-07   1.49011612E-07   9.90927219E-07
   2.44200540       8.75443220E-07   1.78813934E-07   9.68575478E-07
   2.44300532       8.71717930E-07   1.49011612E-07   9.90927219E-07
   2.44400525       8.79168510E-07   2.08616257E-07   9.90927219E-07
   2.44500518       8.67992640E-07   1.78813934E-07   9.68575478E-07
   2.44600511       8.71717930E-07   2.08616257E-07   9.90927219E-07
   2.44700503       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.44800496       8.71717930E-07   2.08616257E-07   9.90927219E-07
   2.44900489       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.45000482       8.67992640E-07   1.78813934E-07   9.79751348E-07
   2.45100474       8.75443220E-07   1.78813934E-07   9.79751348E-07
   2.45200467       8.71717930E-07   1.49011612E-07   9.90927219E-07
   2.45300460       8.79168510E-07   2.08616257E-07   9.90927219E-07
   2.45400453       8.67992640E-07   1.49011612E-07   9.87201929E-07
   2.45500445       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.45600438       8.75443220E-07   1.49011612E-07   9.98377800E-07
   2.45700431       8.75443220E-07   1.78813934E-07   9.68575478E-07
   2.45800424       8.75443220E-07   2.08616257E-07   9.98377800E-07
   2.45900416       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.46000409       8.75443220E-07   1.78813934E-07   9.98377800E-07
   2.46100402       8.71717930E-07   1.78813934E-07   9.68575478E-07
   2.46200395       8.79168510E-07   1.49011612E-07   9.90927219E-07
   2.46300387       8.75443220E-07   1.49011612E-07   9.68575478E-07
   2.46400380       8.67992640E-07   1.78813934E-07   9.68575478E-07
   2.46500373       8.71717930E-07   2.08616257E-07   9.76026058E-07
   2.46600366       8.71717930E-07   1.49011612E-07   9.90927219E-07
   2.46700358       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.46800351       8.71717930E-07   2.38418579E-07   9.90927219E-07
   2.46900344       8.67992640E-07   1.78813934E-07   9.76026058E-07
   2.47000337       8.75443220E-07   2.08616257E-07   9.68575478E-07
   2.47100329       8.71717930E-07   1.78813934E-07   9.87201929E-07
   2.47200322       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.47300315       8.75443220E-07   1.49011612E-07   9.87201929E-07
   2.47400308       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.47500300       8.75443220E-07   1.78813934E-07   9.76026058E-07
   2.47600293       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.47700286       8.71717930E-07   1.49011612E-07   9.90927219E-07
   2.47800279       8.67992640E-07   1.78813934E-07   9.90927219E-07
   2.47900271       8.71717930E-07   2.08616257E-07   9.79751348E-07
   2.48000264       8.71717930E-07   2.08616257E-07   9.90927219E-07
   2.48100257       8.71717930E-07   1.49011612E-07   9.79751348E-07
   2.48200250       8.79168510E-07   1.49011612E-07   9.90927219E-07
   2.48300242       8.71717930E-07   2.08616257E-07   9.68575478E-07
   2.48400235       8.67992640E-07   1.78813934E-07   9.76026058E-07
   2.48500228       8.64267349E-07   1.78813934E-07   9.68575478E-07
   2.48600221       8.79168510E-07   1.78813934E-07   9.90927219E-07
   2.48700213       8.67992640E-07   1.78813934E-07   9.79751348E-07
   2.48800206       8.67992640E-07   2.08616257E-07   9.68575478E-07
   2.48900199       8.67992640E-07   1.78813934E-07   9.76026058E-07
   2.49000192       8.67992640E-07   1.49011612E-07   9.68575478E-07
   2.49100184       8.71717930E-07   1.49011612E-07   9.76026058E-07
   2.49200177       8.75443220E-07   1.49011612E-07   9.87201929E-07
   2.49300170       8.71717930E-07   2.08616257E-07   9.79751348E-07
   2.49400163       8.71717930E-07   2.08616257E-07   9.76026058E-07
   2.49500155       8.67992640E-07   1.49011612E-07   9.68575478E-07
   2.49600148       8.67992640E-07   1.78813934E-07   9.68575478E-07
   2.49700141       8.71717930E-07   1.49011612E-07   9.76026058E-07
   2.49800134       8.75443220E-07   1.78813934E-07   9.87201929E-07
   2.49900126       8.75443220E-07   1.78813934E-07   9.76026058E-07
   2.50000119       8.75443220E-07   1.78813934E-07   9.53674316E-07
   2.50100112       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.50200105       8.71717930E-07   1.49011612E-07   9.46223736E-07
   2.50300097       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.50400090       8.71717930E-07   1.78813934E-07   9.79751348E-07
   2.50500083       8.71717930E-07   1.78813934E-07   9.98377800E-07
   2.50600076       8.75443220E-07   1.78813934E-07   9.76026058E-07
   2.50700068       8.75443220E-07   1.49011612E-07   9.90927219E-07
   2.50800061       8.67992640E-07   2.08616257E-07   9.90927219E-07
   2.50900054       8.75443220E-07   1.78813934E-07   9.90927219E-07
   2.51000047       8.71717930E-07   1.78813934E-07   9.68575478E-07
   2.51100039       8.71717930E-07   1.49011612E-07   9.79751348E-07
   2.51200032       8.71717930E-07   1.49011612E-07   9.76026058E-07
   2.51300025       8.71717930E-07   2.38418579E-07   9.76026058E-07
   2.51400018       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.51500010       8.67992640E-07   1.49011612E-07   9.90927219E-07
   2.51600003       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.51699996       8.71717930E-07   1.49011612E-07   9.72300768E-07
   2.51799989       8.71717930E-07   2.08616257E-07   9.68575478E-07
   2.51899981       8.67992640E-07   1.78813934E-07   9.68575478E-07
   2.51999974       8.79168510E-07   1.78813934E-07   9.68575478E-07
   2.52099967       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.52199960       8.75443220E-07   1.49011612E-07   9.79751348E-07
   2.52299953       8.75443220E-07   2.08616257E-07   9.68575478E-07
   2.52399945       8.75443220E-07   1.49011612E-07   9.76026058E-07
   2.52499938       8.71717930E-07   1.78813934E-07   9.76026058E-07
   2.52599931       8.71717930E-07   1.49011612E-07   9.76026058E-07
   2.52699924       8.67992640E-07   1.78813934E-07   9.68575478E-07
   2.52799916       8.67992640E-07   1.78813934E-07   9.68575478E-07
   2.52899909       8.75443220E-07   1.78813934E-07   9.76026058E-07
   2.52999902       8.71717930E-07   2.08616257E-07   9.76026058E-07
   2.53099895       8.71717930E-07   1.49011612E-07   9.76026058E-07
   2.53199887       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.53299880       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.53399873       8.71717930E-07   1.78813934E-07   9.53674316E-07
   2.53499866       8.75443220E-07   1.78813934E-07   9.68575478E-07
   2.53599858       8.71717930E-07   1.49011612E-07   9.53674316E-07
   2.53699851       8.71717930E-07   1.78813934E-07   9.68575478E-07
   2.53799844       8.67992640E-07   1.49011612E-07   9.68575478E-07
   2.53899837       8.75443220E-07   1.49011612E-07   9.53674316E-07
   2.53999829       8.71717930E-07   1.49011612E-07   9.53674316E-07
   2.54099822       8.75443220E-07   1.78813934E-07   9.72300768E-07
   2.54199815       8.67992640E-07   2.08616257E-07   9.68575478E-07
   2.54299808       8.71717930E-07   1.49011612E-07   9.53674316E-07
   2.54399800       8.67992640E-07   2.08616257E-07   9.53674316E-07
   2.54499793       8.71717930E-07   2.08616257E-07   9.53674316E-07
   2.54599786       8.71717930E-07   1.78813934E-07   9.68575478E-07
   2.54699779       8.71717930E-07   1.78813934E-07   9.53674316E-07
   2.54799771       8.75443220E-07   1.78813934E-07   9.53674316E-07
   2.54899764       8.75443220E-07   1.78813934E-07   9.53674316E-07
   2.54999757       8.75443220E-07   1.78813934E-07   9.53674316E-07
   2.55099750       8.75443220E-07   2.08616257E-07   9.53674316E-07
   2.55199742       8.67992640E-07   1.78813934E-07   9.68575478E-07
   2.55299735       8.71717930E-07   1.78813934E-07   9.53674316E-07
   2.55399728       8.75443220E-07   1.49011612E-07   9.68575478E-07
   2.55499721       8.67992640E-07   1.78813934E-07   9.38773155E-07
   2.55599713       8.71717930E-07   1.78813934E-07   9.53674316E-07
   2.55699706       8.67992640E-07   1.49011612E-07   9.68575478E-07
   2.55799699       8.67992640E-07   1.78813934E-07   9.53674316E-07
   2.55899692       8.71717930E-07   1.78813934E-07   9.98377800E-07
   2.55999684       8.75443220E-07   1.78813934E-07   9.76026058E-07
   2.56099677       8.71717930E-07   2.08616257E-07   9.68575478E-07
   2.56199670       8.71717930E-07   1.78813934E-07   9.53674316E-07
   2.56299663       8.75443220E-07   2.08616257E-07   9.53674316E-07
   2.56399655       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.56499648       8.71717930E-07   1.78813934E-07   9.53674316E-07
   2.56599641       8.75443220E-07   2.08616257E-07   9.53674316E-07
   2.56699634       8.71717930E-07   2.08616257E-07   9.68575478E-07
   2.56799626       8.71717930E-07   1.78813934E-07   9.68575478E-07
   2.56899619       8.75443220E-07   1.78813934E-07   9.38773155E-07
   2.56999612       8.67992640E-07   1.78813934E-07   9.38773155E-07
   2.57099605       8.71717930E-07   1.78813934E-07   9.08970833E-07
   2.57199597       8.79168510E-07   1.78813934E-07   9.53674316E-07
   2.57299590       8.71717930E-07   1.78813934E-07   9.53674316E-07
   2.57399583       8.75443220E-07   2.08616257E-07   9.23871994E-07
   2.57499576       8.79168510E-07   1.78813934E-07   9.23871994E-07
   2.57599568       8.75443220E-07   1.78813934E-07   9.38773155E-07
   2.57699561       8.75443220E-07   1.78813934E-07   9.23871994E-07
   2.57799554       8.71717930E-07   1.78813934E-07   9.38773155E-07
   2.57899547       8.71717930E-07   1.78813934E-07   9.38773155E-07
   2.57999539       8.67992640E-07   1.78813934E-07   9.23871994E-07
   2.58099532       8.67992640E-07   1.78813934E-07   9.23871994E-07
   2.58199525       8.71717930E-07   1.78813934E-07   9.38773155E-07
   2.58299518       8.75443220E-07   1.78813934E-07   9.98377800E-07
   2.58399510       8.71717930E-07   2.08616257E-07   9.53674316E-07
   2.58499503       8.67992640E-07   1.78813934E-07   9.53674316E-07
   2.58599496       8.71717930E-07   1.49011612E-07   9.53674316E-07
   2.58699489       8.67992640E-07   2.08616257E-07   9.68575478E-07
   2.58799481       8.71717930E-07   2.38418579E-07   9.38773155E-07
   2.58899474       8.67992640E-07   1.78813934E-07   9.53674316E-07
   2.58999467       8.71717930E-07   1.78813934E-07   9.98377800E-07
   2.59099460       8.71717930E-07   1.49011612E-07   9.53674316E-07
   2.59199452       8.79168510E-07   1.49011612E-07   9.53674316E-07
   2.59299445       8.64267349E-07   1.78813934E-07   9.38773155E-07
   2.59399438       8.75443220E-07   1.78813934E-07   9.38773155E-07
   2.59499431       8.67992640E-07   1.78813934E-07   9.53674316E-07
   2.59599423       8.71717930E-07   2.08616257E-07   9.23871994E-07
   2.59699416       8.67992640E-07   1.49011612E-07   9.23871994E-07
   2.59799409       8.67992640E-07   1.78813934E-07   9.08970833E-07
   2.59899402       8.71717930E-07   1.78813934E-07   9.08970833E-07
   2.59999394       8.75443220E-07   2.08616257E-07   9.53674316E-07
   2.60099387       8.71717930E-07   2.08616257E-07   9.08970833E-07
   2.60199380       8.67992640E-07   2.08616257E-07   9.53674316E-07
   2.60299373       8.67992640E-07   1.78813934E-07   9.08970833E-07
   2.60399365       8.75443220E-07   1.49011612E-07   9.23871994E-07
   2.60499358       8.71717930E-07   1.49011612E-07   9.38773155E-07
   2.60599351       8.79168510E-07   1.78813934E-07   9.38773155E-07
   2.60699344       8.71717930E-07   2.08616257E-07   9.53674316E-07
   2.60799336       8.71717930E-07   1.78813934E-07   9.53674316E-07
   2.60899329       8.71717930E-07   1.49011612E-07   9.98377800E-07
   2.60999322       8.67992640E-07   1.78813934E-07   9.38773155E-07
   2.61099315       8.64267349E-07   1.78813934E-07   9.38773155E-07
   2.61199307       8.75443220E-07   1.49011612E-07   9.23871994E-07
   2.61299300       8.71717930E-07   1.49011612E-07   9.53674316E-07
   2.61399293       8.71717930E-07   1.34110451E-07   9.53674316E-07
   2.61499286       8.67992640E-07   1.49011612E-07   9.23871994E-07
   2.61599278       8.71717930E-07   1.49011612E-07   9.98377800E-07
   2.61699271       8.75443220E-07   1.49011612E-07   9.53674316E-07
   2.61799264       8.71717930E-07   1.78813934E-07   9.38773155E-07
   2.61899257       8.71717930E-07   1.78813934E-07   9.23871994E-07
   2.61999249       8.75443220E-07   1.78813934E-07   9.23871994E-07
   2.62099242       8.75443220E-07   1.78813934E-07   9.01520252E-07
   2.62199235       8.79168510E-07   1.49011612E-07   9.01520252E-07
   2.62299228       8.67992640E-07   1.78813934E-07   9.23871994E-07
   2.62399220       8.75443220E-07   2.08616257E-07   9.01520252E-07
   2.62499213       8.71717930E-07   2.08616257E-07   9.98377800E-07
   2.62599206       8.67992640E-07   1.49011612E-07   9.38773155E-07
   2.62699199       8.67992640E-07   1.78813934E-07   9.23871994E-07
   2.62799191       8.71717930E-07   2.38418579E-07   9.23871994E-07
   2.62899184       8.71717930E-07   1.78813934E-07   9.08970833E-07
   2.62999177       8.71717930E-07   1.78813934E-07   9.12696123E-07
   2.63099170       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.63199162       8.71717930E-07   1.49011612E-07   9.98377800E-07
   2.63299155       8.75443220E-07   1.78813934E-07   9.53674316E-07
   2.63399148       8.71717930E-07   1.78813934E-07   9.23871994E-07
   2.63499141       8.71717930E-07   1.49011612E-07   9.98377800E-07
   2.63599133       8.71717930E-07   1.78813934E-07   9.98377800E-07
   2.63699126       8.67992640E-07   1.78813934E-07   9.23871994E-07
   2.63799119       8.75443220E-07   1.49011612E-07   9.38773155E-07
   2.63899112       8.75443220E-07   1.78813934E-07   9.23871994E-07
   2.63999104       8.75443220E-07   2.08616257E-07   9.08970833E-07
   2.64099097       8.71717930E-07   1.78813934E-07   9.98377800E-07
   2.64199090       8.75443220E-07   1.49011612E-07   9.23871994E-07
   2.64299083       8.71717930E-07   1.78813934E-07   9.23871994E-07
   2.64399076       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.64499068       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.64599061       8.75443220E-07   1.49011612E-07   9.98377800E-07
   2.64699054       8.67992640E-07   1.19209290E-07   9.76026058E-07
   2.64799047       8.71717930E-07   2.08616257E-07   9.53674316E-07
   2.64899039       8.71717930E-07   1.78813934E-07   9.38773155E-07
   2.64999032       8.71717930E-07   1.49011612E-07   9.98377800E-07
   2.65099025       8.64267349E-07   1.49011612E-07   9.68575478E-07
   2.65199018       8.67992640E-07   1.49011612E-07   9.98377800E-07
   2.65299010       8.75443220E-07   2.08616257E-07   9.68575478E-07
   2.65399003       8.67992640E-07   1.49011612E-07   9.23871994E-07
   2.65498996       8.75443220E-07   1.78813934E-07   9.08970833E-07
   2.65598989       8.75443220E-07   1.78813934E-07   9.53674316E-07
   2.65698981       8.71717930E-07   1.78813934E-07   9.01520252E-07
   2.65798974       8.75443220E-07   1.78813934E-07   9.98377800E-07
   2.65898967       8.67992640E-07   1.49011612E-07   9.08970833E-07
   2.65998960       8.71717930E-07   2.08616257E-07   9.68575478E-07
   2.66098952       8.75443220E-07   1.78813934E-07   9.68575478E-07
   2.66198945       8.67992640E-07   1.49011612E-07   9.53674316E-07
   2.66298938       8.67992640E-07   1.78813934E-07   9.68575478E-07
   2.66398931       8.71717930E-07   1.49011612E-07   9.98377800E-07
   2.66498923       8.71717930E-07   2.08616257E-07   9.53674316E-07
   2.66598916       8.75443220E-07   1.78813934E-07   9.53674316E-07
   2.66698909       8.75443220E-07   1.78813934E-07   9.98377800E-07
   2.66798902       8.71717930E-07   1.78813934E-07   9.98377800E-07
   2.66898894       8.71717930E-07   1.78813934E-07   9.38773155E-07
   2.66998887       8.71717930E-07   1.49011612E-07   9.98377800E-07
   2.67098880       8.67992640E-07   1.78813934E-07   9.08970833E-07
   2.67198873       8.71717930E-07   2.08616257E-07   9.08970833E-07
   2.67298865       8.79168510E-07   2.08616257E-07   8.86619091E-07
   2.67398858       8.75443220E-07   1.49011612E-07   8.86619091E-07
   2.67498851       8.71717930E-07   1.78813934E-07   9.98377800E-07
   2.67598844       8.67992640E-07   1.78813934E-07   9.98377800E-07
   2.67698836       8.67992640E-07   2.08616257E-07   9.98377800E-07
   2.67798829       8.79168510E-07   1.78813934E-07   9.01520252E-07
   2.67898822       8.75443220E-07   2.08616257E-07   9.08970833E-07
   2.67998815       8.67992640E-07   1.78813934E-07   9.68575478E-07
   2.68098807       8.71717930E-07   1.49011612E-07   9.68575478E-07
   2.68198800       8.71717930E-07   2.08616257E-07   9.01520252E-07
   2.68298793       8.71717930E-07   2.08616257E-07   8.86619091E-07
   2.68398786       8.71717930E-07   2.08616257E-07   9.01520252E-07
   2.68498778       8.67992640E-07   1.78813934E-07   9.53674316E-07
   2.68598771       8.75443220E-07   2.08616257E-07   8.86619091E-07
   2.68698764       8.75443220E-07   1.78813934E-07   8.71717930E-07
   2.68798757       8.71717930E-07   1.78813934E-07   9.23871994E-07
   2.68898749       8.71717930E-07   1.49011612E-07   9.23871994E-07
   2.68998742       8.71717930E-07   2.08616257E-07   9.98377800E-07
   2.69098735       8.75443220E-07   2.08616257E-07   9.08970833E-07
   2.69198728       8.67992640E-07   1.78813934E-07   9.08970833E-07
   2.69298720       8.67992640E-07   2.08616257E-07   9.38773155E-07
   2.69398713       8.71717930E-07   1.49011612E-07   9.38773155E-07
   2.69498706       8.67992640E-07   2.08616257E-07   9.53674316E-07
   2.69598699       8.67992640E-07   1.78813934E-07   9.08970833E-07
   2.69698691       8.75443220E-07   1.78813934E-07   9.01520252E-07
   2.69798684       8.64267349E-07   1.78813934E-07   9.01520252E-07
   2.69898677       8.71717930E-07   1.78813934E-07   8.71717930E-07
   2.69998670       8.71717930E-07   1.78813934E-07   9.68575478E-07
   2.70098662       8.71717930E-07   1.49011612E-07   8.71717930E-07
   2.70198655       8.67992640E-07   1.78813934E-07   8.71717930E-07
   2.70298648       8.71717930E-07   1.78813934E-07   8.71717930E-07
   2.70398641       8.75443220E-07   1.78813934E-07   9.98377800E-07
   2.70498633       8.79168510E-07   1.78813934E-07   9.68575478E-07
   2.70598626       8.67992640E-07   1.78813934E-07   8.86619091E-07
   2.70698619       8.71717930E-07   1.78813934E-07   9.01520252E-07
   2.70798612       8.67992640E-07   2.08616257E-07   9.98377800E-07
   2.70898604       8.75443220E-07   1.78813934E-07   8.86619091E-07
