 TITLE = "Post Processing Tecplot"
 VARIABLES = "X", "Y", "uf"
 ZONE T="BIG ZONE", I=         130 , J=         128 , DATAPACKING=POINT
         100          20  -3.45198698E-02
         101          20  -3.23928781E-02
         102          20  -3.02920695E-02
         103          20  -2.82239616E-02
         104          20  -2.61949319E-02
         105          20  -2.42111925E-02
         106          20  -2.22787298E-02
         107          20  -2.04032902E-02
         108          20  -1.85903218E-02
         109          20  -1.68449543E-02
         110          20  -1.51719544E-02
         111          20  -1.35756880E-02
         112          20  -1.20600974E-02
         113          20  -1.06286649E-02
         114          20  -9.28438548E-03
         115          20  -8.02974962E-03
         116          20  -6.86672237E-03
         117          20  -5.79672260E-03
         118          20  -4.82062111E-03
         119          20  -3.93873313E-03
         120          20  -3.15082073E-03
         121          20  -2.45609833E-03
         122          20  -1.85325288E-03
         123          20  -1.34046387E-03
         124          20  -9.15441255E-04
         125          20  -5.75463870E-04
         126          20  -3.17437458E-04
         127          20  -1.37960567E-04
         128          20  -3.34070610E-05
         129          20   0.00000000    
         130          20   1.64315734E-05
           1          21   0.00000000    
           2          21  -7.38094386E-05
           3          21  -2.86296068E-04
           4          21  -6.30627444E-04
           5          21  -1.10020803E-03
           6          21  -1.68874557E-03
           7          21  -2.39021098E-03
           8          21  -3.19880480E-03
           9          21  -4.10892814E-03
          10          21  -5.11515560E-03
          11          21  -6.21221494E-03
          12          21  -7.39496807E-03
          13          21  -8.65840074E-03
          14          21  -9.99760348E-03
          15          21  -1.14077711E-02
          16          21  -1.28841903E-02
          17          21  -1.44222388E-02
          18          21  -1.60173830E-02
          19          21  -1.76651645E-02
          20          21  -1.93612091E-02
          21          21  -2.11012252E-02
          22          21  -2.28809956E-02
          23          21  -2.46963743E-02
          24          21  -2.65432950E-02
          25          21  -2.84177549E-02
          26          21  -3.03158220E-02
          27          21  -3.22336368E-02
          28          21  -3.41673866E-02
          29          21  -3.61133292E-02
          30          21  -3.80677618E-02
          31          21  -4.00270522E-02
          32          21  -4.19876054E-02
          33          21  -4.39458564E-02
          34          21  -4.58982959E-02
          35          21  -4.78414409E-02
          36          21  -4.97718379E-02
          37          21  -5.16860560E-02
          38          21  -5.35807014E-02
          39          21  -5.54523878E-02
          40          21  -5.72977513E-02
          41          21  -5.91134541E-02
          42          21  -6.08961582E-02
          43          21  -6.26425594E-02
          44          21  -6.43493533E-02
          45          21  -6.60132617E-02
          46          21  -6.76310435E-02
          47          21  -6.91994354E-02
          48          21  -7.07152262E-02
          49          21  -7.21752420E-02
          50          21  -7.35763237E-02
          51          21  -7.49153644E-02
          52          21  -7.61892870E-02
          53          21  -7.73950741E-02
          54          21  -7.85297826E-02
          55          21  -7.95905069E-02
          56          21  -8.05744454E-02
          57          21  -8.14788714E-02
          58          21  -8.23011398E-02
          59          21  -8.30387324E-02
          60          21  -8.36892352E-02
          61          21  -8.42503607E-02
          62          21  -8.47199634E-02
          63          21  -8.50960463E-02
          64          21  -8.53767768E-02
          65          21  -8.55604932E-02
          66          21  -8.56457129E-02
          67          21  -8.56311694E-02
          68          21  -8.55157897E-02
          69          21  -8.52987319E-02
          70          21  -8.49793851E-02
          71          21  -8.45573768E-02
          72          21  -8.40326026E-02
          73          21  -8.34052041E-02
          74          21  -8.26756284E-02
          75          21  -8.18445832E-02
          76          21  -8.09130892E-02
          77          21  -7.98824579E-02
          78          21  -7.87543207E-02
          79          21  -7.75306076E-02
          80          21  -7.62135834E-02
          81          21  -7.48058408E-02
          82          21  -7.33102784E-02
          83          21  -7.17301294E-02
          84          21  -7.00689703E-02
          85          21  -6.83306754E-02
          86          21  -6.65194467E-02
          87          21  -6.46397844E-02
          88          21  -6.26965091E-02
          89          21  -6.06947355E-02
          90          21  -5.86398318E-02
          91          21  -5.65374494E-02
          92          21  -5.43934815E-02
          93          21  -5.22140451E-02
          94          21  -5.00054583E-02
          95          21  -4.77742292E-02
          96          21  -4.55270074E-02
          97          21  -4.32705767E-02
          98          21  -4.10118066E-02
          99          21  -3.87576260E-02
         100          21  -3.65150012E-02
         101          21  -3.42908725E-02
         102          21  -3.20921429E-02
         103          21  -2.99256276E-02
         104          21  -2.77980156E-02
         105          21  -2.57158279E-02
         106          21  -2.36853771E-02
         107          21  -2.17127297E-02
         108          21  -1.98036749E-02
         109          21  -1.79636572E-02
         110          21  -1.61977746E-02
         111          21  -1.45107247E-02
         112          21  -1.29067674E-02
         113          21  -1.13897063E-02
         114          21  -9.96285304E-03
         115          21  -8.62900354E-03
         116          21  -7.39042647E-03
         117          21  -6.24883734E-03
         118          21  -5.20539377E-03
         119          21  -4.26069088E-03
         120          21  -3.41476547E-03
         121          21  -2.66710226E-03
         122          21  -2.01664772E-03
         123          21  -1.46183907E-03
         124          21  -1.00063370E-03
         125          21  -6.30554568E-04
         126          21  -3.48741596E-04
         127          21  -1.52018256E-04
         128          21  -3.69673980E-05
         129          21   0.00000000    
         130          21   1.83254560E-05
           1          22   0.00000000    
           2          22  -7.82772622E-05
           3          22  -3.03372712E-04
           4          22  -6.67781511E-04
           5          22  -1.16424775E-03
           6          22  -1.78584154E-03
           7          22  -2.52592331E-03
           8          22  -3.37811955E-03
           9          22  -4.33629146E-03
          10          22  -5.39451279E-03
          11          22  -6.54705241E-03
          12          22  -7.78834755E-03
          13          22  -9.11299698E-03
          14          22  -1.05157476E-02
          15          22  -1.19914776E-02
          16          22  -1.35351913E-02
          17          22  -1.51420133E-02
          18          22  -1.68071780E-02
          19          22  -1.85260288E-02
          20          22  -2.02940125E-02
          21          22  -2.21066698E-02
          22          22  -2.39596367E-02
          23          22  -2.58486420E-02
          24          22  -2.77694911E-02
          25          22  -2.97180824E-02
          26          22  -3.16903815E-02
          27          22  -3.36824320E-02
          28          22  -3.56903411E-02
          29          22  -3.77102792E-02
          30          22  -3.97384800E-02
          31          22  -4.17712331E-02
          32          22  -4.38048653E-02
          33          22  -4.58357520E-02
          34          22  -4.78603058E-02
          35          22  -4.98749837E-02
          36          22  -5.18762656E-02
          37          22  -5.38606569E-02
          38          22  -5.58246933E-02
          39          22  -5.77649176E-02
          40          22  -5.96779063E-02
          41          22  -6.15602434E-02
          42          22  -6.34085312E-02
          43          22  -6.52193874E-02
          44          22  -6.69894516E-02
          45          22  -6.87153563E-02
          46          22  -7.03937709E-02
          47          22  -7.20214024E-02
          48          22  -7.35949352E-02
          49          22  -7.51111284E-02
          50          22  -7.65667334E-02
          51          22  -7.79585764E-02
          52          22  -7.92835057E-02
          53          22  -8.05384293E-02
          54          22  -8.17202926E-02
          55          22  -8.28261301E-02
          56          22  -8.38530585E-02
          57          22  -8.47982466E-02
          58          22  -8.56589824E-02
          59          22  -8.64326656E-02
          60          22  -8.71167779E-02
          61          22  -8.77089649E-02
          62          22  -8.82069841E-02
          63          22  -8.86087492E-02
          64          22  -8.89123380E-02
          65          22  -8.91160071E-02
          66          22  -8.92181844E-02
          67          22  -8.92174989E-02
          68          22  -8.91128257E-02
          69          22  -8.89032111E-02
          70          22  -8.85879770E-02
          71          22  -8.81666616E-02
          72          22  -8.76390785E-02
          73          22  -8.70053098E-02
          74          22  -8.62657279E-02
          75          22  -8.54209736E-02
          76          22  -8.44720080E-02
          77          22  -8.34200904E-02
          78          22  -8.22668001E-02
          79          22  -8.10140371E-02
          80          22  -7.96640366E-02
          81          22  -7.82193616E-02
          82          22  -7.66829178E-02
          83          22  -7.50579387E-02
          84          22  -7.33480006E-02
          85          22  -7.15570077E-02
          86          22  -6.96892068E-02
          87          22  -6.77491724E-02
          88          22  -6.57417774E-02
          89          22  -6.36722296E-02
          90          22  -6.15460090E-02
          91          22  -5.93688861E-02
          92          22  -5.71468845E-02
          93          22  -5.48862927E-02
          94          22  -5.25936000E-02
          95          22  -5.02755046E-02
          96          22  -4.79388759E-02
          97          22  -4.55907173E-02
          98          22  -4.32381444E-02
          99          22  -4.08883542E-02
         100          22  -3.85485739E-02
         101          22  -3.62260491E-02
         102          22  -3.39279808E-02
         103          22  -3.16614918E-02
         104          22  -2.94336006E-02
         105          22  -2.72511542E-02
         106          22  -2.51208097E-02
         107          22  -2.30489764E-02
         108          22  -2.10417826E-02
         109          22  -1.91050377E-02
         110          22  -1.72441825E-02
         111          22  -1.54642593E-02
         112          22  -1.37698762E-02
         113          22  -1.21651776E-02
         114          22  -1.06538087E-02
         115          22  -9.23889875E-03
         116          22  -7.92303216E-03
         117          22  -6.70823921E-03
         118          22  -5.59598347E-03
         119          22  -4.58715484E-03
         120          22  -3.68207321E-03
         121          22  -2.88049690E-03
         122          22  -2.18163827E-03
         123          22  -1.58418762E-03
         124          22  -1.08634494E-03
         125          22  -6.85861567E-04
         126          22  -3.80092009E-04
         127          22  -1.66054917E-04
         128          22  -4.05063438E-05
         129          22   0.00000000    
         130          22   2.01938583E-05
           1          23   0.00000000    
           2          23  -8.26479445E-05
           3          23  -3.20094608E-04
           4          23  -7.04189239E-04
           5          23  -1.22704264E-03
           6          23  -1.88110862E-03
           7          23  -2.65915971E-03
           8          23  -3.55426222E-03
           9          23  -4.55975207E-03
          10          23  -5.66921383E-03
          11          23  -6.87646074E-03
          12          23  -8.17551371E-03
          13          23  -9.56059247E-03
          14          23  -1.10260937E-02
          15          23  -1.25665814E-02
          16          23  -1.41767794E-02
          17          23  -1.58515554E-02
          18          23  -1.75859183E-02
          19          23  -1.93750076E-02
          20          23  -2.12140828E-02
          21          23  -2.30985265E-02
          22          23  -2.50238273E-02
          23          23  -2.69855801E-02
          24          23  -2.89794747E-02
          25          23  -3.10012996E-02
          26          23  -3.30469273E-02
          27          23  -3.51123065E-02
          28          23  -3.71934660E-02
          29          23  -3.92865092E-02
          30          23  -4.13875841E-02
          31          23  -4.34929095E-02
          32          23  -4.55987565E-02
          33          23  -4.77014333E-02
          34          23  -4.97972928E-02
          35          23  -5.18827289E-02
          36          23  -5.39541543E-02
          37          23  -5.60080260E-02
          38          23  -5.80408052E-02
          39          23  -6.00489900E-02
          40          23  -6.20290861E-02
          41          23  -6.39776140E-02
          42          23  -6.58911169E-02
          43          23  -6.77661449E-02
          44          23  -6.95992708E-02
          45          23  -7.13870674E-02
          46          23  -7.31261447E-02
          47          23  -7.48131052E-02
          48          23  -7.64445961E-02
          49          23  -7.80172795E-02
          50          23  -7.95278698E-02
          51          23  -8.09730887E-02
          52          23  -8.23497102E-02
          53          23  -8.36545601E-02
          54          23  -8.48845318E-02
          55          23  -8.60365480E-02
          56          23  -8.71076435E-02
          57          23  -8.80949274E-02
          58          23  -8.89955834E-02
          59          23  -8.98069218E-02
          60          23  -9.05263349E-02
          61          23  -9.11513716E-02
          62          23  -9.16797146E-02
          63          23  -9.21091810E-02
          64          23  -9.24377441E-02
          65          23  -9.26635712E-02
          66          23  -9.27850008E-02
          67          23  -9.28005725E-02
          68          23  -9.27090347E-02
          69          23  -9.25093740E-02
          70          23  -9.22007933E-02
          71          23  -9.17827636E-02
          72          23  -9.12549943E-02
          73          23  -9.06174853E-02
          74          23  -8.98705199E-02
          75          23  -8.90146643E-02
          76          23  -8.80508125E-02
          77          23  -8.69801491E-02
          78          23  -8.58042017E-02
          79          23  -8.45248178E-02
          80          23  -8.31441879E-02
          81          23  -8.16648304E-02
          82          23  -8.00896212E-02
          83          23  -7.84218088E-02
          84          23  -7.66649544E-02
          85          23  -7.48229846E-02
          86          23  -7.29001835E-02
          87          23  -7.09011555E-02
          88          23  -6.88308552E-02
          89          23  -6.66945502E-02
          90          23  -6.44978210E-02
          91          23  -6.22465573E-02
          92          23  -5.99469319E-02
          93          23  -5.76053746E-02
          94          23  -5.52285500E-02
          95          23  -5.28233536E-02
          96          23  -5.03968559E-02
          97          23  -4.79563028E-02
          98          23  -4.55090627E-02
          99          23  -4.30625938E-02
         100          23  -4.06244136E-02
         101          23  -3.82020622E-02
         102          23  -3.58030535E-02
         103          23  -3.34348455E-02
         104          23  -3.11047919E-02
         105          23  -2.88200937E-02
         106          23  -2.65877619E-02
         107          23  -2.44145691E-02
         108          23  -2.23070178E-02
         109          23  -2.02712826E-02
         110          23  -1.83131769E-02
         111          23  -1.64381173E-02
         112          23  -1.46510815E-02
         113          23  -1.29565708E-02
         114          23  -1.13585936E-02
         115          23  -9.86062363E-03
         116          23  -8.46558902E-03
         117          23  -7.17585115E-03
         118          23  -5.99319115E-03
         119          23  -4.91880812E-03
         120          23  -3.95331625E-03
         121          23  -3.09675559E-03
         122          23  -2.34860578E-03
         123          23  -1.70780753E-03
         124          23  -1.17279566E-03
         125          23  -7.41537951E-04
         126          23  -4.11582092E-04
         127          23  -1.80117015E-04
         128          23  -4.40377808E-05
         129          23   0.00000000    
         130          23   2.20457005E-05
           1          24   0.00000000    
           2          24  -8.69244323E-05
           3          24  -3.36468365E-04
           4          24  -7.39860232E-04
           5          24  -1.28859957E-03
           6          24  -1.97454658E-03
           7          24  -2.78990413E-03
           8          24  -3.72719555E-03
           9          24  -4.77924384E-03
          10          24  -5.93915628E-03
          11          24  -7.20029930E-03
          12          24  -8.55628587E-03
          13          24  -1.00009544E-02
          14          24  -1.15283607E-02
          15          24  -1.31327556E-02
          16          24  -1.48085840E-02
          17          24  -1.65504552E-02
          18          24  -1.83531549E-02
          19          24  -2.02116109E-02
          20          24  -2.21209060E-02
          21          24  -2.40762588E-02
          22          24  -2.60730088E-02
          23          24  -2.81066224E-02
          24          24  -3.01726758E-02
          25          24  -3.22668478E-02
          26          24  -3.43849175E-02
          27          24  -3.65227461E-02
          28          24  -3.86762880E-02
          29          24  -4.08415608E-02
          30          24  -4.30146568E-02
          31          24  -4.51917239E-02
          32          24  -4.73689735E-02
          33          24  -4.95426618E-02
          34          24  -5.17090783E-02
          35          24  -5.38645610E-02
          36          24  -5.60054742E-02
          37          24  -5.81282116E-02
          38          24  -6.02291897E-02
          39          24  -6.23048469E-02
          40          24  -6.43516332E-02
          41          24  -6.63660094E-02
          42          24  -6.83444664E-02
          43          24  -7.02834949E-02
          44          24  -7.21796080E-02
          45          24  -7.40293115E-02
          46          24  -7.58291557E-02
          47          24  -7.75756910E-02
          48          24  -7.92654827E-02
          49          24  -8.08951408E-02
          50          24  -8.24612752E-02
          51          24  -8.39605629E-02
          52          24  -8.53896961E-02
          53          24  -8.67454186E-02
          54          24  -8.80245492E-02
          55          24  -8.92239511E-02
          56          24  -9.03405547E-02
          57          24  -9.13713723E-02
          58          24  -9.23135206E-02
          59          24  -9.31641981E-02
          60          24  -9.39207375E-02
          61          24  -9.45805684E-02
          62          24  -9.51412767E-02
          63          24  -9.56005827E-02
          64          24  -9.59563702E-02
          65          24  -9.62066874E-02
          66          24  -9.63497758E-02
          67          24  -9.63840857E-02
          68          24  -9.63082537E-02
          69          24  -9.61211547E-02
          70          24  -9.58218873E-02
          71          24  -9.54098254E-02
          72          24  -9.48845744E-02
          73          24  -9.42460448E-02
          74          24  -9.34944078E-02
          75          24  -9.26301554E-02
          76          24  -9.16540846E-02
          77          24  -9.05672982E-02
          78          24  -8.93712416E-02
          79          24  -8.80677029E-02
          80          24  -8.66588131E-02
          81          24  -8.51470605E-02
          82          24  -8.35352764E-02
          83          24  -8.18266645E-02
          84          24  -8.00247863E-02
          85          24  -7.81335756E-02
          86          24  -7.61573315E-02
          87          24  -7.41006881E-02
          88          24  -7.19686523E-02
          89          24  -6.97665736E-02
          90          24  -6.75001144E-02
          91          24  -6.51752800E-02
          92          24  -6.27983660E-02
          93          24  -6.03759587E-02
          94          24  -5.79148941E-02
          95          24  -5.54222576E-02
          96          24  -5.29053435E-02
          97          24  -5.03716245E-02
          98          24  -4.78287302E-02
          99          24  -4.52843867E-02
         100          24  -4.27464098E-02
         101          24  -4.02226523E-02
         102          24  -3.77209596E-02
         103          24  -3.52491289E-02
         104          24  -3.28148678E-02
         105          24  -3.04257460E-02
         106          24  -2.80891564E-02
         107          24  -2.58122608E-02
         108          24  -2.36019455E-02
         109          24  -2.14647800E-02
         110          24  -1.94069780E-02
         111          24  -1.74343437E-02
         112          24  -1.55522507E-02
         113          24  -1.37655865E-02
         114          24  -1.20787397E-02
         115          24  -1.04955537E-02
         116          24  -9.01931990E-03
         117          24  -7.65274558E-03
         118          24  -6.39795000E-03
         119          24  -5.25645306E-03
         120          24  -4.22917353E-03
         121          24  -3.31643992E-03
         122          24  -2.51800148E-03
         123          24  -1.83304923E-03
         124          24  -1.26024487E-03
         125          24  -7.97760033E-04
         126          24  -4.43319092E-04
         127          24  -1.94256427E-04
         128          24  -4.75763336E-05
         129          24   0.00000000    
         130          24   2.38904286E-05
           1          25   0.00000000    
           2          25  -9.11091993E-05
           3          25  -3.52500181E-04
           4          25  -7.74802582E-04
           5          25  -1.34892587E-03
           6          25  -2.06615659E-03
           7          25  -2.91814655E-03
           8          25  -3.89688974E-03
           9          25  -4.99471417E-03
          10          25  -6.20425679E-03
          11          25  -7.51844840E-03
          12          25  -8.93049873E-03
          13          25  -1.04338787E-02
          14          25  -1.20223025E-02
          15          25  -1.36897117E-02
          16          25  -1.54302688E-02
          17          25  -1.72383357E-02
          18          25  -1.91084649E-02
          19          25  -2.10353862E-02
          20          25  -2.30139997E-02
          21          25  -2.50393599E-02
          22          25  -2.71066576E-02
          23          25  -2.92112362E-02
          24          25  -3.13485488E-02
          25          25  -3.35141793E-02
          26          25  -3.57038043E-02
          27          25  -3.79132107E-02
          28          25  -4.01382707E-02
          29          25  -4.23749387E-02
          30          25  -4.46192361E-02
          31          25  -4.68672551E-02
          32          25  -4.91151512E-02
          33          25  -5.13591170E-02
          34          25  -5.35954013E-02
          35          25  -5.58202900E-02
          36          25  -5.80300950E-02
          37          25  -6.02211691E-02
          38          25  -6.23898730E-02
          39          25  -6.45325929E-02
          40          25  -6.66457266E-02
          41          25  -6.87257051E-02
          42          25  -7.07689524E-02
          43          25  -7.27719069E-02
          44          25  -7.47310296E-02
          45          25  -7.66427666E-02
          46          25  -7.85036087E-02
          47          25  -8.03100392E-02
          48          25  -8.20585787E-02
          49          25  -8.37457627E-02
          50          25  -8.53681415E-02
          51          25  -8.69223028E-02
          52          25  -8.84048864E-02
          53          25  -8.98125619E-02
          54          25  -9.11420435E-02
          55          25  -9.23901349E-02
          56          25  -9.35536847E-02
          57          25  -9.46296155E-02
          58          25  -9.56149474E-02
          59          25  -9.65067893E-02
          60          25  -9.73023772E-02
          61          25  -9.79990512E-02
          62          25  -9.85942781E-02
          63          25  -9.90856737E-02
          64          25  -9.94710326E-02
          65          25  -9.97482985E-02
          66          25  -9.99156013E-02
          67          25  -9.99712497E-02
          68          25  -9.99137834E-02
          69          25  -9.97419581E-02
          70          25  -9.94547680E-02
          71          25  -9.90514606E-02
          72          25  -9.85315442E-02
          73          25  -9.78948101E-02
          74          25  -9.71413106E-02
          75          25  -9.62714404E-02
          76          25  -9.52858850E-02
          77          25  -9.41856727E-02
          78          25  -9.29721519E-02
          79          25  -9.16470215E-02
          80          25  -9.02123377E-02
          81          25  -8.86705220E-02
          82          25  -8.70243609E-02
          83          25  -8.52770284E-02
          84          25  -8.34320635E-02
          85          25  -8.14933777E-02
          86          25  -7.94652626E-02
          87          25  -7.73523971E-02
          88          25  -7.51598254E-02
          89          25  -7.28929564E-02
          90          25  -7.05575347E-02
          91          25  -6.81596771E-02
          92          25  -6.57057837E-02
          93          25  -6.32025972E-02
          94          25  -6.06571361E-02
          95          25  -5.80766648E-02
          96          25  -5.54686971E-02
          97          25  -5.28409481E-02
          98          25  -5.02013043E-02
          99          25  -4.75577861E-02
         100          25  -4.49185073E-02
         101          25  -4.22916412E-02
         102          25  -3.96853760E-02
         103          25  -3.71078737E-02
         104          25  -3.45672108E-02
         105          25  -3.20713520E-02
         106          25  -2.96280794E-02
         107          25  -2.72449665E-02
         108          25  -2.49293111E-02
         109          25  -2.26881038E-02
         110          25  -2.05279756E-02
         111          25  -1.84551552E-02
         112          25  -1.64754260E-02
         113          25  -1.45940930E-02
         114          25  -1.28159430E-02
         115          25  -1.11452183E-02
         116          25  -9.58558731E-03
         117          25  -8.14012904E-03
         118          25  -6.81131333E-03
         119          25  -5.60099445E-03
         120          25  -4.51040873E-03
         121          25  -3.54018179E-03
         122          25  -2.69033387E-03
         123          25  -1.96030550E-03
         124          25  -1.34898094E-03
         125          25  -8.54724029E-04
         126          25  -4.75421082E-04
         127          25  -2.08529789E-04
         128          25  -5.11376711E-05
         129          25   0.00000000    
         130          25   2.57375050E-05
           1          26   0.00000000    
           2          26  -9.52038536E-05
           3          26  -3.68194800E-04
           4          26  -8.09023099E-04
           5          26  -1.40802783E-03
           6          26  -2.15594098E-03
           7          26  -3.04387743E-03
           8          26  -4.06332174E-03
           9          26  -5.20611601E-03
          10          26  -6.46444177E-03
          11          26  -7.83080515E-03
          12          26  -9.29802097E-03
          13          26  -1.08591933E-02
          14          26  -1.25077041E-02
          15          26  -1.42371906E-02
          16          26  -1.60415359E-02
          17          26  -1.79148559E-02
          18          26  -1.98514760E-02
          19          26  -2.18459237E-02
          20          26  -2.38929167E-02
          21          26  -2.59873476E-02
          22          26  -2.81242710E-02
          23          26  -3.02988943E-02
          24          26  -3.25065590E-02
          25          26  -3.47427502E-02
          26          26  -3.70030515E-02
          27          26  -3.92831713E-02
          28          26  -4.15789075E-02
          29          26  -4.38861400E-02
          30          26  -4.62008379E-02
          31          26  -4.85190414E-02
          32          26  -5.08368425E-02
          33          26  -5.31504005E-02
          34          26  -5.54559119E-02
          35          26  -5.77496104E-02
          36          26  -6.00277744E-02
          37          26  -6.22867048E-02
          38          26  -6.45227209E-02
          39          26  -6.67321682E-02
          40          26  -6.89114034E-02
          41          26  -7.10567981E-02
          42          26  -7.31647462E-02
          43          26  -7.52316341E-02
          44          26  -7.72538558E-02
          45          26  -7.92278349E-02
          46          26  -8.11499879E-02
          47          26  -8.30167532E-02
          48          26  -8.48245844E-02
          49          26  -8.65699425E-02
          50          26  -8.82493332E-02
          51          26  -8.98592845E-02
          52          26  -9.13963467E-02
          53          26  -9.28571224E-02
          54          26  -9.42382738E-02
          55          26  -9.55364779E-02
          56          26  -9.67485085E-02
          57          26  -9.78712216E-02
          58          26  -9.89015326E-02
          59          26  -9.98364612E-02
          60          26 -0.100673132    
          61          26 -0.101408795    
          62          26 -0.102040805    
          63          26 -0.102566682    
          64          26 -0.102984086    
          65          26 -0.103290848    
          66          26 -0.103484973    
          67          26 -0.103564657    
          68          26 -0.103528336    
          69          26 -0.103374623    
          70          26 -0.103102379    
          71          26 -0.102710731    
          72          26 -0.102199055    
          73          26 -0.101567023    
          74          26 -0.100814573    
          75          26  -9.99419689E-02
          76          26  -9.89497900E-02
          77          26  -9.78389308E-02
          78          26  -9.66106430E-02
          79          26  -9.52665508E-02
          80          26  -9.38086137E-02
          81          26  -9.22391713E-02
          82          26  -9.05609429E-02
          83          26  -8.87770355E-02
          84          26  -8.68909657E-02
          85          26  -8.49066153E-02
          86          26  -8.28282759E-02
          87          26  -8.06606263E-02
          88          26  -7.84087479E-02
          89          26  -7.60780945E-02
          90          26  -7.36744925E-02
          91          26  -7.12041333E-02
          92          26  -6.86735734E-02
          93          26  -6.60896748E-02
          94          26  -6.34596199E-02
          95          26  -6.07908852E-02
          96          26  -5.80911972E-02
          97          26  -5.53685017E-02
          98          26  -5.26309572E-02
          99          26  -4.98868749E-02
         100          26  -4.71446924E-02
         101          26  -4.44129109E-02
         102          26  -4.17000800E-02
         103          26  -3.90147343E-02
         104          26  -3.63653451E-02
         105          26  -3.37602757E-02
         106          26  -3.12077403E-02
         107          26  -2.87157316E-02
         108          26  -2.62919981E-02
         109          26  -2.39439700E-02
         110          26  -2.16787178E-02
         111          26  -1.95029192E-02
         112          26  -1.74228027E-02
         113          26  -1.54441055E-02
         114          26  -1.35720447E-02
         115          26  -1.18112788E-02
         116          26  -1.01658814E-02
         117          26  -8.63931794E-03
         118          26  -7.23443087E-03
         119          26  -5.95342461E-03
         120          26  -4.79786331E-03
         121          26  -3.76867456E-03
         122          26  -2.86615896E-03
         123          26  -2.09000614E-03
         124          26  -1.43931760E-03
         125          26  -9.12643154E-04
         126          26  -5.08014986E-04
         127          26  -2.22997653E-04
         128          26  -5.47385534E-05
         129          26   0.00000000    
         130          26   2.75969378E-05
           1          27   0.00000000    
           2          27  -9.92101923E-05
           3          27  -3.83556267E-04
           4          27  -8.42527195E-04
           5          27  -1.46590918E-03
           6          27  -2.24389695E-03
           7          27  -3.16708582E-03
           8          27  -4.22646478E-03
           9          27  -5.41340513E-03
          10          27  -6.71964325E-03
          11          27  -8.13727174E-03
          12          27  -9.65871755E-03
          13          27  -1.12767303E-02
          14          27  -1.29843596E-02
          15          27  -1.47749484E-02
          16          27  -1.66421048E-02
          17          27  -1.85796954E-02
          18          27  -2.05818247E-02
          19          27  -2.26428229E-02
          20          27  -2.47572269E-02
          21          27  -2.69197654E-02
          22          27  -2.91253608E-02
          23          27  -3.13690864E-02
          24          27  -3.36461812E-02
          25          27  -3.59520204E-02
          26          27  -3.82821113E-02
          27          27  -4.06320691E-02
          28          27  -4.29976285E-02
          29          27  -4.53746095E-02
          30          27  -4.77589332E-02
          31          27  -5.01465686E-02
          32          27  -5.25335707E-02
          33          27  -5.49160540E-02
          34          27  -5.72901741E-02
          35          27  -5.96521273E-02
          36          27  -6.19981438E-02
          37          27  -6.43244907E-02
          38          27  -6.66274577E-02
          39          27  -6.89033419E-02
          40          27  -7.11484626E-02
          41          27  -7.33591616E-02
          42          27  -7.55317807E-02
          43          27  -7.76626617E-02
          44          27  -7.97481611E-02
          45          27  -8.17846432E-02
          46          27  -8.37684870E-02
          47          27  -8.56960788E-02
          48          27  -8.75638127E-02
          49          27  -8.93681124E-02
          50          27  -9.11053866E-02
          51          27  -9.27721113E-02
          52          27  -9.43647847E-02
          53          27  -9.58799198E-02
          54          27  -9.73140821E-02
          55          27  -9.86639038E-02
          56          27  -9.99260619E-02
          57          27 -0.101097308    
          58          27 -0.102174491    
          59          27 -0.103154518    
          60          27 -0.104034409    
          61          27 -0.104811311    
          62          27 -0.105482474    
          63          27 -0.106045291    
          64          27 -0.106497303    
          65          27 -0.106836215    
          66          27 -0.107059903    
          67          27 -0.107166462    
          68          27 -0.107154138    
          69          27 -0.107021451    
          70          27 -0.106767118    
          71          27 -0.106390126    
          72          27 -0.105889708    
          73          27 -0.105265394    
          74          27 -0.104516990    
          75          27 -0.103644632    
          76          27 -0.102648757    
          77          27 -0.101530150    
          78          27 -0.100289941    
          79          27  -9.89296287E-02
          80          27  -9.74510610E-02
          81          27  -9.58565027E-02
          82          27  -9.41485837E-02
          83          27  -9.23303515E-02
          84          27  -9.04052407E-02
          85          27  -8.83771181E-02
          86          27  -8.62502530E-02
          87          27  -8.40293244E-02
          88          27  -8.17194283E-02
          89          27  -7.93260485E-02
          90          27  -7.68550858E-02
          91          27  -7.43128359E-02
          92          27  -7.17059374E-02
          93          27  -6.90414011E-02
          94          27  -6.63265809E-02
          95          27  -6.35691360E-02
          96          27  -6.07770234E-02
          97          27  -5.79584278E-02
          98          27  -5.51217832E-02
          99          27  -5.22757024E-02
         100          27  -4.94289361E-02
         101          27  -4.65903543E-02
         102          27  -4.37688679E-02
         103          27  -4.09733951E-02
         104          27  -3.82128321E-02
         105          27  -3.54959629E-02
         106          27  -3.28314453E-02
         107          27  -3.02277301E-02
         108          27  -2.76930202E-02
         109          27  -2.52352227E-02
         110          27  -2.28618793E-02
         111          27  -2.05801390E-02
         112          27  -1.83966979E-02
         113          27  -1.63177587E-02
         114          27  -1.43489959E-02
         115          27  -1.24955056E-02
         116          27  -1.07617900E-02
         117          27  -9.15172324E-03
         118          27  -7.66853848E-03
         119          27  -6.31480664E-03
         120          27  -5.09243272E-03
         121          27  -4.00266005E-03
         122          27  -3.04607186E-03
         123          27  -2.22260901E-03
         124          27  -1.53158978E-03
         125          27  -9.71741974E-04
