 TITLE = "Post Processing Tecplot"
 VARIABLES = "X", "Y", "vf"
 ZONE T="BIG ZONE", I=         128 , J=         130 , DATAPACKING=POINT
          83          55  -8.60588551E-02
          84          55  -9.25523564E-02
          85          55  -9.89304483E-02
          86          55 -0.105168983    
          87          55 -0.111242905    
          88          55 -0.117126323    
          89          55 -0.122792572    
          90          55 -0.128214329    
          91          55 -0.133363813    
          92          55 -0.138212815    
          93          55 -0.142732948    
          94          55 -0.146895751    
          95          55 -0.150673062    
          96          55 -0.154037088    
          97          55 -0.156960711    
          98          55 -0.159417868    
          99          55 -0.161383614    
         100          55 -0.162834704    
         101          55 -0.163749695    
         102          55 -0.164109483    
         103          55 -0.163897470    
         104          55 -0.163099989    
         105          55 -0.161706671    
         106          55 -0.159710765    
         107          55 -0.157109335    
         108          55 -0.153903678    
         109          55 -0.150099471    
         110          55 -0.145707026    
         111          55 -0.140741438    
         112          55 -0.135222554    
         113          55 -0.129175112    
         114          55 -0.122628614    
         115          55 -0.115617253    
         116          55 -0.108179592    
         117          55 -0.100358397    
         118          55  -9.22002047E-02
         119          55  -8.37549344E-02
         120          55  -7.50753954E-02
         121          55  -6.62168115E-02
         122          55  -5.72361834E-02
         123          55  -4.81917821E-02
         124          55  -3.91426049E-02
         125          55  -3.01477816E-02
         126          55  -2.12660618E-02
         127          55  -1.25554614E-02
         128          55  -4.07142099E-03
           1          56   5.07834321E-03
           2          56   1.46740843E-02
           3          56   2.37908810E-02
           4          56   3.24325711E-02
           5          56   4.06050608E-02
           6          56   4.83161248E-02
           7          56   5.55751100E-02
           8          56   6.23926893E-02
           9          56   6.87806383E-02
          10          56   7.47515932E-02
          11          56   8.03188607E-02
          12          56   8.54962394E-02
          13          56   9.02978182E-02
          14          56   9.47378427E-02
          15          56   9.88305733E-02
          16          56  0.102590136    
          17          56  0.106030457    
          18          56  0.109165110    
          19          56  0.112007238    
          20          56  0.114569530    
          21          56  0.116864100    
          22          56  0.118902452    
          23          56  0.120695449    
          24          56  0.122253291    
          25          56  0.123585455    
          26          56  0.124700703    
          27          56  0.125607088    
          28          56  0.126311928    
          29          56  0.126821801    
          30          56  0.127142668    
          31          56  0.127279744    
          32          56  0.127237558    
          33          56  0.127020016    
          34          56  0.126630470    
          35          56  0.126071632    
          36          56  0.125345707    
          37          56  0.124454387    
          38          56  0.123398870    
          39          56  0.122179978    
          40          56  0.120798118    
          41          56  0.119253360    
          42          56  0.117545426    
          43          56  0.115673892    
          44          56  0.113637969    
          45          56  0.111436777    
          46          56  0.109069295    
          47          56  0.106534354    
          48          56  0.103830770    
          49          56  0.100957341    
          50          56   9.79129001E-02
          51          56   9.46963131E-02
          52          56   9.13065672E-02
          53          56   8.77428055E-02
          54          56   8.40043575E-02
          55          56   8.00907165E-02
          56          56   7.60017112E-02
          57          56   7.17374235E-02
          58          56   6.72982782E-02
          59          56   6.26851022E-02
          60          56   5.78991100E-02
          61          56   5.29420301E-02
          62          56   4.78160121E-02
          63          56   4.25238051E-02
          64          56   3.70686911E-02
          65          56   3.14546376E-02
          66          56   2.56862380E-02
          67          56   1.97687820E-02
          68          56   1.37083251E-02
          69          56   7.51171075E-03
          70          56   1.18661183E-03
          71          56  -5.25842234E-03
          72          56  -1.18139237E-02
          73          56  -1.84694808E-02
          74          56  -2.52136774E-02
          75          56  -3.20340730E-02
          76          56  -3.89171839E-02
          77          56  -4.58483994E-02
          78          56  -5.28120250E-02
          79          56  -5.97911999E-02
          80          56  -6.67679310E-02
          81          56  -7.37230703E-02
          82          56  -8.06362629E-02
          83          56  -8.74860138E-02
          84          56  -9.42496881E-02
          85          56 -0.100903526    
          86          56 -0.107422695    
          87          56 -0.113781326    
          88          56 -0.119952619    
          89          56 -0.125908896    
          90          56 -0.131621718    
          91          56 -0.137061983    
          92          56 -0.142200157    
          93          56 -0.147006348    
          94          56 -0.151450470    
          95          56 -0.155502632    
          96          56 -0.159133166    
          97          56 -0.162313044    
          98          56 -0.165014118    
          99          56 -0.167209417    
         100          56 -0.168873459    
         101          56 -0.169982597    
         102          56 -0.170515507    
         103          56 -0.170453399    
         104          56 -0.169780448    
         105          56 -0.168484196    
         106          56 -0.166555896    
         107          56 -0.163990811    
         108          56 -0.160788611    
         109          56 -0.156953543    
         110          56 -0.152494818    
         111          56 -0.147426635    
         112          56 -0.141768381    
         113          56 -0.135544583    
         114          56 -0.128784999    
         115          56 -0.121524379    
         116          56 -0.113802306    
         117          56 -0.105662882    
         118          56  -9.71544012E-02
         119          56  -8.83288458E-02
         120          56  -7.92414397E-02
         121          56  -6.99500293E-02
         122          56  -6.05144985E-02
         123          56  -5.09961955E-02
         124          56  -4.14572507E-02
         125          56  -3.19600068E-02
         126          56  -2.25664191E-02
         127          56  -1.33376578E-02
         128          56  -4.33214428E-03
           1          57   5.24959993E-03
           2          57   1.51637085E-02
           3          57   2.45789178E-02
           4          57   3.34996879E-02
           5          57   4.19325791E-02
           6          57   4.98860665E-02
           7          57   5.73702045E-02
           8          57   6.43964112E-02
           9          57   7.09771961E-02
          10          57   7.71259516E-02
          11          57   8.28567594E-02
          12          57   8.81841630E-02
          13          57   9.31229815E-02
          14          57   9.76882204E-02
          15          57  0.101894841    
          16          57  0.105757698    
          17          57  0.109291390    
          18          57  0.112510115    
          19          57  0.115427688    
          20          57  0.118057370    
          21          57  0.120411851    
          22          57  0.122503176    
          23          57  0.124342717    
          24          57  0.125941128    
          25          57  0.127308324    
          26          57  0.128453478    
          27          57  0.129385039    
          28          57  0.130110607    
          29          57  0.130637124    
          30          57  0.130970776    
          31          57  0.131117031    
          32          57  0.131080672    
          33          57  0.130865753    
          34          57  0.130475789    
          35          57  0.129913643    
          36          57  0.129181594    
          37          57  0.128281444    
          38          57  0.127214432    
          39          57  0.125981435    
          40          57  0.124582864    
          41          57  0.123018786    
          42          57  0.121288896    
          43          57  0.119392730    
          44          57  0.117329426    
          45          57  0.115098067    
          46          57  0.112697497    
          47          57  0.110126451    
          48          57  0.107383646    
          49          57  0.104467720    
          50          57  0.101377316    
          51          57   9.81112048E-02
          52          57   9.46681798E-02
          53          57   9.10471827E-02
          54          57   8.72473344E-02
          55          57   8.32679570E-02
          56          57   7.91086406E-02
          57          57   7.47692436E-02
          58          57   7.02499598E-02
          59          57   6.55513927E-02
          60          57   6.06745109E-02
          61          57   5.56207672E-02
          62          57   5.03920987E-02
          63          57   4.49909717E-02
          64          57   3.94204557E-02
          65          57   3.36842239E-02
          66          57   2.77866498E-02
          67          57   2.17327867E-02
          68          57   1.55284740E-02
          69          57   9.18031298E-03
          70          57   2.69579282E-03
          71          57  -3.91673297E-03
          72          57  -1.06479637E-02
          73          57  -1.74876079E-02
          74          57  -2.44243816E-02
          75          57  -3.14459279E-02
          76          57  -3.85387652E-02
          77          57  -4.56883162E-02
          78          57  -5.28788082E-02
          79          57  -6.00933135E-02
          80          57  -6.73136339E-02
          81          57  -7.45204091E-02
          82          57  -8.16929713E-02
          83          57  -8.88094380E-02
          84          57  -9.58467275E-02
          85          57 -0.102780476    
          86          57 -0.109585203    
          87          57 -0.116234288    
          88          57 -0.122700043    
          89          57 -0.128953785    
          90          57 -0.134965926    
          91          57 -0.140706152    
          92          57 -0.146143511    
          93          57 -0.151246607    
          94          57 -0.155983731    
          95          57 -0.160323173    
          96          57 -0.164233416    
          97          57 -0.167683408    
          98          57 -0.170642838    
          99          57 -0.173082560    
         100          57 -0.174974799    
         101          57 -0.176293597    
         102          57 -0.177015215    
         103          57 -0.177118525    
         104          57 -0.176585332    
         105          57 -0.175400928    
         106          57 -0.173554361    
         107          57 -0.171038896    
         108          57 -0.167852357    
         109          57 -0.163997397    
         110          57 -0.159481838    
         111          57 -0.154318869    
         112          57 -0.148527175    
         113          57 -0.142130971    
         114          57 -0.135160074    
         115          57 -0.127649724    
         116          57 -0.119640410    
         117          57 -0.111177571    
         118          57 -0.102311201    
         119          57  -9.30954143E-02
         120          57  -8.35878477E-02
         121          57  -7.38491043E-02
         122          57  -6.39420673E-02
         123          57  -5.39312698E-02
         124          57  -4.38821390E-02
         125          57  -3.38603966E-02
         126          57  -2.39313766E-02
         127          57  -1.41595593E-02
         128          57  -4.60650399E-03
           1          58   5.42146852E-03
           2          58   1.56551693E-02
           3          58   2.53700037E-02
           4          58   3.45710255E-02
           5          58   4.32654619E-02
           6          58   5.14624454E-02
           7          58   5.91727532E-02
           8          58   6.64085150E-02
           9          58   7.31829852E-02
          10          58   7.95102939E-02
          11          58   8.54053199E-02
          12          58   9.08832923E-02
          13          58   9.59598422E-02
          14          58  0.100650676    
          15          58  0.104971498    
          16          58  0.108937874    
          17          58  0.112565063    
          18          58  0.115867965    
          19          58  0.118860997    
          20          58  0.121558055    
          21          58  0.123972408    
          22          58  0.126116604    
          23          58  0.128002599    
          24          58  0.129641473    
          25          58  0.131043598    
          26          58  0.132218584    
          27          58  0.133175224    
          28          58  0.133921519    
          29          58  0.134464681    
          30          58  0.134811193    
          31          58  0.134966776    
          32          58  0.134936422    
          33          58  0.134724408    
          34          58  0.134334400    
          35          58  0.133769378    
          36          58  0.133031785    
          37          58  0.132123470    
          38          58  0.131045774    
          39          58  0.129799560    
          40          58  0.128385276    
          41          58  0.126803011    
          42          58  0.125052452    
          43          58  0.123133048    
          44          58  0.121043928    
          45          58  0.118784063    
          46          58  0.116352215    
          47          58  0.113747023    
          48          58  0.110967062    
          49          58  0.108010858    
          50          58  0.104876883    
          51          58  0.101563729    
          52          58   9.80700478E-02
          53          58   9.43945572E-02
          54          58   9.05361921E-02
          55          58   8.64940584E-02
          56          58   8.22675079E-02
          57          58   7.78561831E-02
          58          58   7.32600465E-02
          59          58   6.84794337E-02
          60          58   6.35150671E-02
          61          58   5.83681464E-02
          62          58   5.30403182E-02
          63          58   4.75338213E-02
          64          58   4.18514237E-02
          65          58   3.59965600E-02
          66          58   2.99733058E-02
          67          58   2.37864703E-02
          68          58   1.74416397E-02
          69          58   1.09451842E-02
          70          58   4.30433778E-03
          71          58  -2.47274572E-03
          72          58  -9.37696174E-03
          73          58  -1.63982045E-02
          74          58  -2.35253256E-02
          75          58  -3.07460874E-02
          76          58  -3.80470939E-02
          77          58  -4.54138145E-02
          78          58  -5.28304651E-02
          79          58  -6.02800250E-02
          80          58  -6.77442104E-02
          81          58  -7.52034634E-02
          82          58  -8.26368555E-02
          83          58  -9.00221840E-02
          84          58  -9.73359123E-02
          85          58 -0.104553178    
          86          58 -0.111647867    
          87          58 -0.118592620    
          88          58 -0.125358924    
          89          58 -0.131917089    
          90          58 -0.138236418    
          91          58 -0.144285381    
          92          58 -0.150031626    
          93          58 -0.155442268    
          94          58 -0.160483927    
          95          58 -0.165123031    
          96          58 -0.169326216    
          97          58 -0.173060268    
          98          58 -0.176292717    
          99          58 -0.178992078    
         100          58 -0.181128219    
         101          58 -0.182672694    
         102          58 -0.183599234    
         103          58 -0.183884144    
         104          58 -0.183506772    
         105          58 -0.182449877    
         106          58 -0.180700168    
         107          58 -0.178248659    
         108          58 -0.175091073    
         109          58 -0.171228230    
         110          58 -0.166666433    
         111          58 -0.161417574    
         112          58 -0.155499429    
         113          58 -0.148935780    
         114          58 -0.141756281    
         115          58 -0.133996561    
         116          58 -0.125697941    
         117          58 -0.116907060    
         118          58 -0.107675672    
         119          58  -9.80599672E-02
         120          58  -8.81200954E-02
         121          58  -7.79194832E-02
         122          58  -6.75241128E-02
         123          58  -5.70018403E-02
         124          58  -4.64215688E-02
         125          58  -3.58525626E-02
         126          58  -2.53636893E-02
         127          58  -1.50229316E-02
         128          58  -4.89513995E-03
           1          59   5.59381256E-03
           2          59   1.61480941E-02
           3          59   2.61635520E-02
           4          59   3.56458165E-02
           5          59   4.46027517E-02
           6          59   5.30441478E-02
           7          59   6.09814785E-02
           8          59   6.84275851E-02
           9          59   7.53964409E-02
          10          59   8.19029510E-02
          11          59   8.79627019E-02
          12          59   9.35917124E-02
          13          59   9.88063291E-02
          14          59  0.103623033    
          15          59  0.108058244    
          16          59  0.112128235    
          17          59  0.115848958    
          18          59  0.119235992    
          19          59  0.122304402    
          20          59  0.125068694    
          21          59  0.127542719    
          22          59  0.129739627    
          23          59  0.131671816    
          24          59  0.133350924    
          25          59  0.134787768    
          26          59  0.135992393    
          27          59  0.136973932    
          28          59  0.137740791    
          29          59  0.138300508    
          30          59  0.138659835    
          31          59  0.138824776    
          32          59  0.138800517    
          33          59  0.138591573    
          34          59  0.138201788    
          35          59  0.137634292    
          36          59  0.136891618    
          37          59  0.135975704    
          38          59  0.134887978    
          39          59  0.133629382    
          40          59  0.132200360    
          41          59  0.130600989    
          42          59  0.128830984    
          43          59  0.126889706    
          44          59  0.124776267    
          45          59  0.122489519    
          46          59  0.120028198    
          47          59  0.117390804    
          48          59  0.114575781    
          49          59  0.111581519    
          50          59  0.108406380    
          51          59  0.105048731    
          52          59  0.101507045    
          53          59   9.77798700E-02
          54          59   9.38659310E-02
          55          59   8.97641182E-02
          56          59   8.54735449E-02
          57          59   8.09936225E-02
          58          59   7.63240680E-02
          59          59   7.14649335E-02
          60          59   6.64166883E-02
          61          59   6.11802749E-02
          62          59   5.57570644E-02
          63          59   5.01489826E-02
          64          59   4.43585366E-02
          65          59   3.83888744E-02
          66          59   3.22437733E-02
          67          59   2.59277783E-02
          68          59   1.94461606E-02
          69          59   1.28050558E-02
          70          59   6.01143762E-03
          71          59  -9.26799607E-04
          72          59  -8.00077524E-03
          73          59  -1.52005944E-02
          74          59  -2.25152988E-02
          75          59  -2.99328044E-02
          76          59  -3.74398455E-02
          77          59  -4.50219512E-02
          78          59  -5.26633859E-02
          79          59  -6.03471361E-02
          80          59  -6.80548176E-02
          81          59  -7.57667422E-02
          82          59  -8.34617838E-02
          83          59  -9.11174491E-02
          84          59  -9.87098143E-02
          85          59 -0.106213562    
          86          59 -0.113601975    
          87          59 -0.120847024    
          88          59 -0.127919361    
          89          59 -0.134788394    
          90          59 -0.141422331    
          91          59 -0.147788391    
          92          59 -0.153852910    
          93          59 -0.159581423    
          94          59 -0.164938897    
          95          59 -0.169889987    
          96          59 -0.174399227    
          97          59 -0.178431362    
          98          59 -0.181951627    
          99          59 -0.184926137    
         100          59 -0.187322229    
         101          59 -0.189108878    
         102          59 -0.190257132    
         103          59 -0.190740600    
         104          59 -0.190535888    
         105          59 -0.189623088    
         106          59 -0.187986314    
         107          59 -0.185614109    
         108          59 -0.182499886    
         109          59 -0.178642377    
         110          59 -0.174046069    
         111          59 -0.168721363    
         112          59 -0.162684947    
         113          59 -0.155959845    
         114          59 -0.148575500    
         115          59 -0.140567705    
         116          59 -0.131978467    
         117          59 -0.122855648    
         118          59 -0.113252610    
         119          59 -0.103227697    
         120          59  -9.28435624E-02
         121          59  -8.21665451E-02
         122          59  -7.12658465E-02
         123          59  -6.02127910E-02
         124          59  -4.90798987E-02
         125          59  -3.79401594E-02
         126          59  -2.68661734E-02
         127          59  -1.59295853E-02
         128          59  -5.19871013E-03
           1          60   5.76650165E-03
           2          60   1.66421235E-02
           3          60   2.69589927E-02
           4          60   3.67232971E-02
           5          60   4.59435172E-02
           6          60   5.46300821E-02
           7          60   6.27951398E-02
           8          60   7.04522282E-02
           9          60   7.76160583E-02
          10          60   8.43022466E-02
          11          60   9.05271322E-02
          12          60   9.63074863E-02
          13          60  0.101660408    
          14          60  0.106603123    
          15          60  0.111152768    
          16          60  0.115326338    
          17          60  0.119140506    
          18          60  0.122611515    
          19          60  0.125755072    
          20          60  0.128586322    
          21          60  0.131119728    
          22          60  0.133368984    
          23          60  0.135347053    
          24          60  0.137066036    
          25          60  0.138537243    
          26          60  0.139771163    
          27          60  0.140777290    
          28          60  0.141564459    
          29          60  0.142140493    
          30          60  0.142512470    
          31          60  0.142686650    
          32          60  0.142668486    
          33          60  0.142462686    
          34          60  0.142073259    
          35          60  0.141503543    
          36          60  0.140756130    
          37          60  0.139833122    
          38          60  0.138735980    
          39          60  0.137465715    
          40          60  0.136022821    
          41          60  0.134407371    
          42          60  0.132619038    
          43          60  0.130657196    
          44          60  0.128520876    
          45          60  0.126208887    
          46          60  0.123719849    
          47          60  0.121052153    
          48          60  0.118204162    
          49          60  0.115174092    
          50          60  0.111960150    
          51          60  0.108560577    
          52          60  0.104973607    
          53          60  0.101197630    
          54          60   9.72311497E-02
          55          60   9.30728093E-02
          56          60   8.87215361E-02
          57          60   8.41764584E-02
          58          60   7.94370472E-02
          59          60   7.45031014E-02
          60          60   6.93747997E-02
          61          60   6.40527979E-02
          62          60   5.85381724E-02
          63          60   5.28325699E-02
          64          60   4.69381958E-02
          65          60   4.08578813E-02
          66          60   3.45951058E-02
          67          60   2.81540919E-02
          68          60   2.15398464E-02
          69          60   1.47581734E-02
          70          60   7.81576615E-03
          71          60   7.20256765E-04
          72          60  -6.51974976E-03
          73          60  -1.38946138E-02
          74          60  -2.13935804E-02
          75          60  -2.90047694E-02
          76          60  -3.67150828E-02
          77          60  -4.45101783E-02
          78          60  -5.23744002E-02
          79          60  -6.02907874E-02
          80          60  -6.82409406E-02
          81          60  -7.62050450E-02
          82          60  -8.41618702E-02
          83          60  -9.20886397E-02
          84          60  -9.99611244E-02
          85          60 -0.107753620    
          86          60 -0.115438849    
          87          60 -0.122988179    
          88          60 -0.130371451    
          89          60 -0.137557179    
          90          60 -0.144512549    
          91          60 -0.151203603    
          92          60 -0.157595307    
          93          60 -0.163651660    
          94          60 -0.169335976    
          95          60 -0.174611062    
          96          60 -0.179439455    
          97          60 -0.183783680    
          98          60 -0.187606648    
          99          60 -0.190871984    
         100          60 -0.193544418    
         101          60 -0.195590183    
         102          60 -0.196977511    
         103          60 -0.197677106    
         104          60 -0.197662711    
         105          60 -0.196911484    
         106          60 -0.195404738    
         107          60 -0.193128273    
         108          60 -0.190072954    
         109          60 -0.186235160    
         110          60 -0.181617290    
         111          60 -0.176228032    
         112          60 -0.170082688    
         113          60 -0.163203344    
         114          60 -0.155618981    
         115          60 -0.147365406    
         116          60 -0.138485178    
         117          60 -0.129027247    
         118          60 -0.119046584    
         119          60 -0.108603582    
         120          60  -9.77634862E-02
         121          60  -8.65956098E-02
         122          60  -7.51724839E-02
         123          60  -6.35690093E-02
         124          60  -5.18615320E-02
         125          60  -4.01269197E-02
         126          60  -2.84417011E-02
         127          60  -1.68813746E-02
         128          60  -5.51789347E-03
           1          61   5.93941007E-03
           2          61   1.71369109E-02
           3          61   2.77557801E-02
           4          61   3.78027409E-02
           5          61   4.72868644E-02
           6          61   5.62191941E-02
           7          61   6.46125302E-02
           8          61   7.24811107E-02
           9          61   7.98403397E-02
          10          61   8.67065638E-02
          11          61   9.30968523E-02
          12          61   9.90287364E-02
          13          61  0.104520060    
          14          61  0.109588780    
          15          61  0.114252776    
          16          61  0.118529767    
          17          61  0.122437134    
          18          61  0.125991821    
          19          61  0.129210159    
          20          61  0.132107973    
          21          61  0.134700298    
          22          61  0.137001440    
          23          61  0.139024854    
          24          61  0.140783235    
          25          61  0.142288312    
          26          61  0.143551022    
          27          61  0.144581318    
          28          61  0.145388365    
          29          61  0.145980358    
          30          61  0.146364674    
          31          61  0.146547869    
          32          61  0.146535635    
          33          61  0.146332920    
          34          61  0.145943910    
          35          61  0.145372063    
          36          61  0.144620195    
          37          61  0.143690437    
          38          61  0.142584398    
          39          61  0.141303092    
          40          61  0.139847100    
          41          61  0.138216466    
          42          61  0.136410892    
          43          61  0.134429708    
          44          61  0.132271901    
          45          61  0.129936218    
          46          61  0.127421170    
          47          61  0.124725081    
          48          61  0.121846154    
          49          61  0.118782528    
          50          61  0.115532205    
          51          61  0.112093240    
          52          61  0.108463757    
          53          61  0.104641885    
          54          61  0.100625947    
          55          61   9.64143649E-02
          56          61   9.20057818E-02
          57          61   8.73991251E-02
          58          61   8.25935751E-02
          59          61   7.75886625E-02
          60          61   7.23842829E-02
          61          61   6.69808015E-02
          62          61   6.13789856E-02
          63          61   5.55801839E-02
          64          61   4.95862700E-02
          65          61   4.33997437E-02
          66          61   3.70238051E-02
          67          61   3.04623079E-02
          68          61   2.37199441E-02
          69          61   1.68022048E-02
          70          61   9.71545465E-03
          71          61   2.46702740E-03
          72          61  -4.93478170E-03
          73          61  -1.24805868E-02
          74          61  -2.01599319E-02
          75          61  -2.79611498E-02
          76          61  -3.58713642E-02
          77          61  -4.38764021E-02
          78          61  -5.19607663E-02
          79          61  -6.01075441E-02
          80          61  -6.82983920E-02
          81          61  -7.65134692E-02
          82          61  -8.47314298E-02
          83          61  -9.29293409E-02
          84          61 -0.101082727    
          85          61 -0.109165490    
          86          61 -0.117149934    
          87          61 -0.125006765    
          88          61 -0.132705167    
          89          61 -0.140212774    
          90          61 -0.147495821    
          91          61 -0.154519171    
          92          61 -0.161246434    
          93          61 -0.167640150    
          94          61 -0.173661962    
          95          61 -0.179272816    
          96          61 -0.184433177    
          97          61 -0.189103425    
          98          61 -0.193244025    
          99          61 -0.196816027    
         100          61 -0.199781448    
         101          61 -0.202103630    
         102          61 -0.203747898    
         103          61 -0.204681873    
         104          61 -0.204876184    
         105          61 -0.204304904    
         106          61 -0.202946261    
         107          61 -0.200783029    
         108          61 -0.197803319    
         109          61 -0.194000855    
         110          61 -0.189375669    
         111          61 -0.183934420    
         112          61 -0.177690804    
         113          61 -0.170665681    
         114          61 -0.162887305    
         115          61 -0.154391348    
         116          61 -0.145220757    
         117          61 -0.135425419    
         118          61 -0.125061795    
         119          61 -0.114192374    
         120          61 -0.102884963    
         121          61  -9.12119076E-02
         122          61  -7.92491809E-02
         123          61  -6.70754090E-02
         124          61  -5.47708943E-02
         125          61  -4.24166135E-02
         126          61  -3.00931912E-02
         127          61  -1.78801939E-02
         128          61  -5.85338380E-03
           1          62   6.11241674E-03
           2          62   1.76321212E-02
           3          62   2.85533927E-02
           4          62   3.88834514E-02
           5          62   4.86319326E-02
           6          62   5.78104742E-02
           7          62   6.64325058E-02
           8          62   7.45129287E-02
           9          62   8.20678622E-02
          10          62   8.91143307E-02
          11          62   9.56701711E-02
          12          62  0.101753622    
          13          62  0.107383288    
          14          62  0.112577878    
          15          62  0.117355995    
          16          62  0.121736109    
          17          62  0.125736281    
          18          62  0.129374176    
          19          62  0.132666796    
          20          62  0.135630593    
          21          62  0.138281241    
          22          62  0.140633628    
          23          62  0.142701760    
          24          62  0.144498855    
          25          62  0.146037161    
          26          62  0.147328034    
          27          62  0.148381889    
          28          62  0.149208248    
          29          62  0.149815679    
          30          62  0.150211871    
          31          62  0.150403723    
          32          62  0.150397137    
          33          62  0.150197268    
          34          62  0.149808556    
          35          62  0.149234608    
          36          62  0.148478374    
          37          62  0.147542134    
          38          62  0.146427572    
          39          62  0.145135760    
          40          62  0.143667325    
          41          62  0.142022341    
          42          62  0.140200496    
          43          62  0.138201103    
          44          62  0.136023134    
          45          62  0.133665219    
          46          62  0.131125867    
          47          62  0.128403202    
          48          62  0.125495389    
          49          62  0.122400373    
          50          62  0.119116060    
          51          62  0.115640335    
          52          62  0.111971080    
          53          62  0.108106300    
          54          62  0.104044020    
          55          62   9.97824892E-02
          56          62   9.53201205E-02
          57          62   9.06555429E-02
          58          62   8.57876986E-02
          59          62   8.07158276E-02
          60          62   7.54395351E-02
          61          62   6.99588731E-02
          62          62   6.42743185E-02
          63          62   5.83868623E-02
          64          62   5.22980765E-02
          65          62   4.60101217E-02
          66          62   3.95258144E-02
          67          62   3.28487232E-02
          68          62   2.59831659E-02
          69          62   1.89342722E-02
          70          62   1.17080798E-02
          71          62   4.31157323E-03
          72          62  -3.24727269E-03
          73          62  -1.09594148E-02
          74          62  -1.88146662E-02
          75          62  -2.68016532E-02
          76          62  -3.49077545E-02
          77          62  -4.31190245E-02
          78          62  -5.14201522E-02
          79          62  -5.97943626E-02
          80          62  -6.82234094E-02
          81          62  -7.66874775E-02
          82          62  -8.51651803E-02
          83          62  -9.36335027E-02
          84          62 -0.102067746    
          85          62 -0.110441513    
          86          62 -0.118726715    
          87          62 -0.126893550    
          88          62 -0.134910509    
          89          62 -0.142744482    
          90          62 -0.150360718    
          91          62 -0.157722995    
          92          62 -0.164793611    
          93          62 -0.171533689    
          94          62 -0.177903190    
          95          62 -0.183861211    
          96          62 -0.189366177    
          97          62 -0.194376156    
          98          62 -0.198849216    
          99          62 -0.202743769    
         100          62 -0.206018999    
         101          62 -0.208635285    
         102          62 -0.210554823    
         103          62 -0.211741999    
         104          62 -0.212164149    
         105          62 -0.211792022    
         106          62 -0.210600495    
         107          62 -0.208569139    
         108          62 -0.205682918    
         109          62 -0.201932654    
         110          62 -0.197315708    
         111          62 -0.191836417    
         112          62 -0.185506493    
         113          62 -0.178345367    
         114          62 -0.170380309    
         115          62 -0.161646605    
         116          62 -0.152187318    
         117          62 -0.142053217    
         118          62 -0.131302133    
         119          62 -0.119998567    
         120          62 -0.108212896    
         121          62  -9.60205570E-02
         122          62  -8.35010409E-02
         123          62  -7.07368627E-02
         124          62  -5.78124449E-02
         125          62  -4.48130481E-02
         126          62  -3.18236165E-02
         127          62  -1.89279746E-02
         128          62  -6.20589498E-03
           1          63   6.28540851E-03
           2          63   1.81274489E-02
           3          63   2.93513387E-02
           4          63   3.99647802E-02
           5          63   4.99779172E-02
           6          63   5.94029725E-02
           7          63   6.82539642E-02
           8          63   7.65464604E-02
           9          63   8.42972398E-02
          10          63   9.15240422E-02
          11          63   9.82454121E-02
          12          63  0.104480341    
          13          63  0.110248156    
          14          63  0.115568317    
          15          63  0.120460190    
          16          63  0.124942943    
          17          63  0.129035398    
          18          63  0.132755876    
          19          63  0.136122093    
          20          63  0.139151171    
          21          63  0.141859338    
          22          63  0.144262165    
          23          63  0.146374196    
          24          63  0.148209184    
          25          63  0.149779886    
          26          63  0.151098132    
          27          63  0.152174771    
          28          63  0.153019711    
          29          63  0.153641894    
          30          63  0.154049382    
          31          63  0.154249310    
          32          63  0.154247895    
          33          63  0.154050544    
          34          63  0.153661862    
          35          63  0.153085679    
          36          63  0.152325079    
          37          63  0.151382431    
          38          63  0.150259614    
          39          63  0.148957700    
          40          63  0.147477359    
          41          63  0.145818740    
          42          63  0.143981501    
          43          63  0.141964972    
          44          63  0.139768034    
          45          63  0.137389332    
          46          63  0.134827211    
          47          63  0.132079795    
          48          63  0.129145056    
          49          63  0.126020864    
          50          63  0.122704923    
          51          63  0.119194984    
          52          63  0.115488760    
          53          63  0.111584008    
          54          63  0.107478589    
          55          63  0.103170507    
          56          63   9.86579135E-02
          57          63   9.39392075E-02
          58          63   8.90130252E-02
          59          63   8.38783309E-02
          60          63   7.85344467E-02
          61          63   7.29810894E-02
          62          63   6.72184378E-02
          63          63   6.12471290E-02
          64          63   5.50683998E-02
          65          63   4.86840494E-02
          66          63   4.20965552E-02
          67          63   3.53091024E-02
          68          63   2.83256359E-02
          69          63   2.11509243E-02
          70          63   1.37906363E-02
          71          63   6.25137100E-03
          72          63  -1.45924615E-03
          73          63  -9.33253672E-03
          74          63  -1.73586365E-02
          75          63  -2.55265217E-02
          76          63  -3.38238440E-02
          77          63  -4.22369540E-02
          78          63  -5.07507585E-02
          79          63  -5.93486950E-02
          80          63  -6.80126771E-02
          81          63  -7.67229721E-02
          82          63  -8.54582265E-02
          83          63  -9.41953883E-02
          84          63 -0.102909602    
          85          63 -0.111574262    
          86          63 -0.120160945    
          87          63 -0.128639415    
          88          63 -0.136977553    
          89          63 -0.145141542    
          90          63 -0.153095737    
          91          63 -0.160802841    
          92          63 -0.168223992    
          93          63 -0.175318778    
          94          63 -0.182045609    
          95          63 -0.188361719    
          96          63 -0.194223493    
          97          63 -0.199586689    
          98          63 -0.204406917    
          99          63 -0.208639905    
         100          63 -0.212241873    
         101          63 -0.215170175    
         102          63 -0.217383698    
         103          63 -0.218843445    
         104          63 -0.219513267    
         105          63 -0.219360322    
         106          63 -0.218355909    
