  Lift and Drag around the body
 
 Time, Drag, Drag Coefficient, Lift, Lift Coefficient
 
   101.0144      0.7314057       1.462811     -0.2756114     -0.5512228    
   101.0194      0.7319524       1.463905     -0.2745739     -0.5491478    
   101.0244      0.7324877       1.464975     -0.2734571     -0.5469141    
   101.0294      0.7329875       1.465975     -0.2723013     -0.5446026    
   101.0344      0.7334327       1.466865     -0.2711478     -0.5422955    
   101.0394      0.7338692       1.467738     -0.2698666     -0.5397333    
   101.0444      0.7342322       1.468464     -0.2686385     -0.5372769    
   101.0494      0.7345629       1.469126     -0.2673208     -0.5346416    
   101.0544      0.7348441       1.469688     -0.2659647     -0.5319294    
   101.0594      0.7350748       1.470150     -0.2645670     -0.5291339    
   101.0644      0.7352594       1.470519     -0.2630798     -0.5261596    
   101.0694      0.7353780       1.470756     -0.2616585     -0.5233171    
   101.0744      0.7354485       1.470897     -0.2600869     -0.5201738    
   101.0794      0.7354602       1.470920     -0.2585884     -0.5171769    
   101.0844      0.7354137       1.470827     -0.2569346     -0.5138691    
   101.0894      0.7353124       1.470625     -0.2553003     -0.5106006    
   101.0944      0.7351481       1.470296     -0.2535669     -0.5071338    
   101.0994      0.7349332       1.469866     -0.2518565     -0.5037130    
   101.1044      0.7346527       1.469305     -0.2500442     -0.5000883    
   101.1094      0.7343282       1.468656     -0.2482580     -0.4965160    
   101.1144      0.7339377       1.467875     -0.2463696     -0.4927391    
   101.1194      0.7335104       1.467021     -0.2445121     -0.4890242    
   101.1244      0.7329990       1.465998     -0.2424839     -0.4849678    
   101.1294      0.7324775       1.464955     -0.2405636     -0.4811272    
   101.1344      0.7318704       1.463741     -0.2384692     -0.4769384    
   101.1394      0.7312424       1.462485     -0.2364191     -0.4728382    
   101.1444      0.7305753       1.461151     -0.2343435     -0.4686869    
   101.1494      0.7298483       1.459697     -0.2321683     -0.4643367    
   101.1544      0.7290891       1.458178     -0.2299747     -0.4599493    
   101.1594      0.7283006       1.456601     -0.2277649     -0.4555298    
   101.1644      0.7274616       1.454923     -0.2254665     -0.4509331    
   101.1694      0.7266309       1.453262     -0.2232363     -0.4464725    
   101.1744      0.7257275       1.451455     -0.2208491     -0.4416981    
   101.1794      0.7248723       1.449745     -0.2186163     -0.4372327    
   101.1843      0.7239224       1.447845     -0.2161588     -0.4323176    
   101.1893      0.7230301       1.446060     -0.2138655     -0.4277310    
   101.1943      0.7220807       1.444161     -0.2114349     -0.4228697    
   101.1993      0.7211666       1.442333     -0.2090993     -0.4181986    
   101.2043      0.7202327       1.440465     -0.2067125     -0.4134249    
   101.2093      0.7193107       1.438621     -0.2043546     -0.4087092    
   101.2143      0.7183748       1.436750     -0.2019564     -0.4039128    
   101.2193      0.7174830       1.434966     -0.1996659     -0.3993319    
   101.2243      0.7165810       1.433162     -0.1973420     -0.3946840    
   101.2293      0.7156986       1.431397     -0.1950597     -0.3901195    
   101.2343      0.7148114       1.429623     -0.1927551     -0.3855102    
   101.2393      0.7139705       1.427941     -0.1905627     -0.3811253    
   101.2443      0.7131759       1.426352     -0.1884752     -0.3769503    
   101.2493      0.7123548       1.424710     -0.1863035     -0.3726069    
   101.2543      0.7115791       1.423158     -0.1842396     -0.3684792    
   101.2593      0.7108017       1.421603     -0.1821590     -0.3643180    
